source,author,title,description,url,urlToImage,publishedAt,content,search_topic
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",ET Spotlight,Managing diabetes in a country obsessed with quick fixes: A scientific perspective,"Diabetes management faces challenges due to patients' preference for quick fixes over sustainable lifestyle changes. These shortcuts, like extra medication or unproven supplements, offer temporary relief but neglect long-term disease control. Shifting mindset…",https://economictimes.indiatimes.com/industry/healthcare/biotech/healthcare/managing-diabetes-in-a-country-obsessed-with-quick-fixes-a-scientific-perspective/articleshow/123202877.cms,"https://img.etimg.com/thumb/msid-123202850,width-1200,height-630,imgsize-623816,overlay-economictimes/articleshow.jpg",2025-08-09T08:28:51Z,"In societies that prioritise rapid solutions, diabetes management presents a significant challenge for both patients and healthcare providers. Many individuals resist routine blood glucose monitoring… [+5793 chars]",healthcare
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,"Zurcher Kantonalbank Zurich Cantonalbank Buys 6,090 Shares of MiMedx Group, Inc (NASDAQ:MDXG)","Zurcher Kantonalbank Zurich Cantonalbank increased its stake in shares of MiMedx Group, Inc (NASDAQ:MDXG – Free Report) by 18.1% in the 1st quarter, HoldingsChannel.com reports. The institutional investor owned 39,713 shares of the company’s stock after acqui…",https://www.etfdailynews.com/2025/08/09/zurcher-kantonalbank-zurich-cantonalbank-buys-6090-shares-of-mimedx-group-inc-nasdaqmdxg/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/mimedx-group-inc-logo-1200x675.png?v=20221214072220&w=240&h=240&zc=2,2025-08-09T08:26:49Z,"Zurcher Kantonalbank Zurich Cantonalbank increased its stake in shares of MiMedx Group, Inc (NASDAQ:MDXG – Free Report) by 18.1% in the 1st quarter, HoldingsChannel.com reports. The institutional inv… [+3601 chars]",healthcare
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,"Avantax Advisory Services Inc. Purchases Shares of 5,131 Tempus AI, Inc. (NASDAQ:TEM)","Avantax Advisory Services Inc. acquired a new stake in shares of Tempus AI, Inc. (NASDAQ:TEM – Free Report) in the first quarter, Holdings Channel reports. The fund acquired 5,131 shares of the company’s stock, valued at approximately $248,000. A number of ot…",https://www.etfdailynews.com/2025/08/09/avantax-advisory-services-inc-purchases-shares-of-5131-tempus-ai-inc-nasdaqtem/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/tempus-ai-inc-logo-1200x675.png?v=20250520082054&w=240&h=240&zc=2,2025-08-09T08:26:46Z,"Avantax Advisory Services Inc. acquired a new stake in shares of Tempus AI, Inc. (NASDAQ:TEM – Free Report) in the first quarter, Holdings Channel reports. The fund acquired 5,131 shares of the compa… [+5200 chars]",healthcare
"{'id': None, 'name': 'Yahoo Entertainment'}",Simply Wall St,Do Fundamentals Have Any Role To Play In Driving Helvetia Holding AG's (VTX:HELN) Stock Up Recently?,SWX:HELN 1 Year Share Price vs Fair Value Explore Helvetia Holding's Fair Values from the Community and select yours...,https://finance.yahoo.com/news/fundamentals-role-play-driving-helvetia-082144062.html,https://media.zenfs.com/en/simply_wall_st__316/64306ded08622a838132aa4cadf007ad,2025-08-09T08:21:44Z,"Explore Helvetia Holding's Fair Values from the Community and select yours
Helvetia Holding's (VTX:HELN) stock is up by 9.8% over the past three months. We wonder if and what role the company's fina… [+4901 chars]",healthcare
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,8×8 Inc (NASDAQ:EGHT) Shares Sold by Mackenzie Financial Corp,"Mackenzie Financial Corp decreased its holdings in shares of 8×8 Inc (NASDAQ:EGHT – Free Report) by 32.8% during the 1st quarter, according to its most recent 13F filing with the Securities and Exchange Commission. The institutional investor owned 160,572 sha…",https://www.etfdailynews.com/2025/08/09/8x8-inc-nasdaqeght-shares-sold-by-mackenzie-financial-corp/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/8x8-inc-logo-1200x675.jpg?v=20230207141917&w=240&h=240&zc=2,2025-08-09T08:19:06Z,"Mackenzie Financial Corp decreased its holdings in shares of 8×8 Inc (NASDAQ:EGHT – Free Report) by 32.8% during the 1st quarter, according to its most recent 13F filing with the Securities and Excha… [+4495 chars]",healthcare
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,"Mackenzie Financial Corp Makes New $390,000 Investment in WNS (Holdings) Limited (NYSE:WNS)","Mackenzie Financial Corp purchased a new position in shares of WNS (Holdings) Limited (NYSE:WNS – Free Report) during the 1st quarter, Holdings Channel.com reports. The fund purchased 6,336 shares of the business services provider’s stock, valued at approxima…",https://www.etfdailynews.com/2025/08/09/mackenzie-financial-corp-makes-new-390000-investment-in-wns-holdings-limited-nysewns/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/wns-(holdings)-limited-logo-1200x675.png?v=20240522095703&w=240&h=240&zc=2,2025-08-09T08:19:04Z,"Mackenzie Financial Corp purchased a new position in shares of WNS (Holdings) Limited (NYSE:WNS – Free Report) during the 1st quarter, Holdings Channel.com reports. The fund purchased 6,336 shares of… [+4100 chars]",healthcare
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Contrasting Power REIT (NYSE:PW) and CareTrust REIT (NASDAQ:CTRE),"Power REIT (NYSE:PW – Get Free Report) and CareTrust REIT (NASDAQ:CTRE – Get Free Report) are both finance companies, but which is the better business? We will compare the two companies based on the strength of their earnings, valuation, risk, institutional o…",https://www.etfdailynews.com/2025/08/09/contrasting-power-reit-nysepw-and-caretrust-reit-nasdaqctre/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/caretrust-reit-inc-logo-1200x675.png?v=20221128112410&w=240&h=240&zc=2,2025-08-09T08:14:55Z,"Power REIT (NYSE:PW – Get Free Report) and CareTrust REIT (NASDAQ:CTRE – Get Free Report) are both finance companies, but which is the better business? We will compare the two companies based on the … [+4504 chars]",healthcare
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Reviewing BrightSpring Health Services (NASDAQ:BTSG) & Pacific Health Care Organization (OTCMKTS:PFHO),"BrightSpring Health Services (NASDAQ:BTSG – Get Free Report) and Pacific Health Care Organization (OTCMKTS:PFHO – Get Free Report) are both medical companies, but which is the superior investment? We will contrast the two businesses based on the strength of t…",https://www.etfdailynews.com/2025/08/09/reviewing-brightspring-health-services-nasdaqbtsg-pacific-health-care-organization-otcmktspfho/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/pacific-health-care-organization-inc-logo-1200x675.png?v=20211206100143&w=240&h=240&zc=2,2025-08-09T08:14:55Z,"BrightSpring Health Services (NASDAQ:BTSG – Get Free Report) and Pacific Health Care Organization (OTCMKTS:PFHO – Get Free Report) are both medical companies, but which is the superior investment? We… [+4712 chars]",healthcare
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Cannabis Stocks Worth Watching – August 6th,"Indivior, Turning Point Brands, and Incannex Healthcare are the three Cannabis stocks to watch today, according to MarketBeat’s stock screener tool. Cannabis stocks are shares of publicly traded companies engaged in the legal cannabis sector—ranging from cult…",https://www.etfdailynews.com/2025/08/09/cannabis-stocks-worth-watching-august-6th/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/indivior-plc-logo-1200x675.jpg?v=20230616061817&w=240&h=240&zc=2,2025-08-09T08:14:55Z,"Indivior, Turning Point Brands, and Incannex Healthcare are the three Cannabis stocks to watch today, according to MarketBeat’s stock screener tool. Cannabis stocks are shares of publicly traded comp… [+3277 chars]",healthcare
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Comparing ExlService (NASDAQ:EXLS) and Taboola.com (NASDAQ:TBLA),"Taboola.com (NASDAQ:TBLA – Get Free Report) and ExlService (NASDAQ:EXLS – Get Free Report) are both computer and technology companies, but which is the superior stock? We will contrast the two businesses based on the strength of their institutional ownership,…",https://www.etfdailynews.com/2025/08/09/comparing-exlservice-nasdaqexls-and-taboola-com-nasdaqtbla/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/exlservice-holdings-inc-logo-1200x675.png?v=20240215143622&w=240&h=240&zc=2,2025-08-09T08:14:54Z,"Taboola.com (NASDAQ:TBLA – Get Free Report) and ExlService (NASDAQ:EXLS – Get Free Report) are both computer and technology companies, but which is the superior stock? We will contrast the two busine… [+5537 chars]",healthcare
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Promising Blockchain Stocks To Research – August 6th,"Oracle, Applied Digital, Riot Platforms, Core Scientific, Globant, Bitfarms, and HIVE Digital Technologies are the seven Blockchain stocks to watch today, according to MarketBeat’s stock screener tool. Blockchain stocks are shares of publicly traded companies…",https://www.etfdailynews.com/2025/08/09/promising-blockchain-stocks-to-research-august-6th/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/oracle-co-logo-1200x675.png?v=20221020143405&w=240&h=240&zc=2,2025-08-09T08:14:51Z,"Oracle, Applied Digital, Riot Platforms, Core Scientific, Globant, Bitfarms, and HIVE Digital Technologies are the seven Blockchain stocks to watch today, according to MarketBeat’s stock screener too… [+8038 chars]",healthcare
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Best Dividend Stocks To Watch Now – August 7th,"UnitedHealth Group, ProShares UltraPro Short QQQ, Novo Nordisk A/S, Johnson & Johnson, Exxon Mobil, Direxion Daily TSLA Bull 2X Shares, and PepsiCo are the seven Dividend stocks to watch today, according to MarketBeat’s stock screener tool. Dividend stocks ar…",https://www.etfdailynews.com/2025/08/09/best-dividend-stocks-to-watch-now-august-7th/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/unitedhealth-group-incorporated-logo-1200x675.png?v=20221020135718&w=240&h=240&zc=2,2025-08-09T08:14:49Z,"UnitedHealth Group, ProShares UltraPro Short QQQ, Novo Nordisk A/S, Johnson &amp; Johnson, Exxon Mobil, Direxion Daily TSLA Bull 2X Shares, and PepsiCo are the seven Dividend stocks to watch today, a… [+7382 chars]",healthcare
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,William Blair Predicts Increased Earnings for HealthStream,"HealthStream, Inc. (NASDAQ:HSTM – Free Report) – Investment analysts at William Blair increased their FY2025 earnings per share (EPS) estimates for HealthStream in a report released on Wednesday, August 6th. William Blair analyst R. Daniels now anticipates th…",https://www.etfdailynews.com/2025/08/09/william-blair-predicts-increased-earnings-for-healthstream/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/healthstream-inc-logo-1200x675.png?v=20221208091454&w=240&h=240&zc=2,2025-08-09T08:10:58Z,"HealthStream, Inc. (NASDAQ:HSTM – Free Report) – Investment analysts at William Blair increased their FY2025 earnings per share (EPS) estimates for HealthStream in a report released on Wednesday, Aug… [+4819 chars]",healthcare
"{'id': None, 'name': 'Ahouseinthehills.com'}",Alexander Dalton,The Pros and Cons of Relocating to Norfolk,"Norfolk presents a compelling relocation destination that combines natural beauty, affordable living, and quality of life benefits with potential challenges including employment limitations, transport constraints, and cultural adjustments that require careful…",https://ahouseinthehills.com/the-pros-and-cons-of-relocating-to-norfolk/,https://ahouseinthehills.com/wp-content/uploads/2025/08/pexels-cottonbro-4569296-scaled.jpg,2025-08-09T08:08:58Z,"Norfolk presents a compelling relocation destination that combines natural beauty, affordable living, and quality of life benefits with potential challenges including employment limitations, transpor… [+9761 chars]",healthcare
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,"Reviewing Becton, Dickinson and Company (NYSE:BDX) and DENTSPLY SIRONA (NASDAQ:XRAY)","Becton, Dickinson and Company (NYSE:BDX – Get Free Report) and DENTSPLY SIRONA (NASDAQ:XRAY – Get Free Report) are both medical companies, but which is the superior stock? We will compare the two companies based on the strength of their profitability, risk, v…",https://www.etfdailynews.com/2025/08/09/reviewing-becton-dickinson-and-company-nysebdx-and-dentsply-sirona-nasdaqxray/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/dentsply-sirona-inc-logo-1200x675.jpg?v=20221111142251&w=240&h=240&zc=2,2025-08-09T08:02:53Z,"Becton, Dickinson and Company (NYSE:BDX – Get Free Report) and DENTSPLY SIRONA (NASDAQ:XRAY – Get Free Report) are both medical companies, but which is the superior stock? We will compare the two com… [+8298 chars]",healthcare
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,"Molina Healthcare, Inc (NYSE:MOH) Shares Bought by LPL Financial LLC","LPL Financial LLC increased its stake in Molina Healthcare, Inc (NYSE:MOH – Free Report) by 69.6% during the 1st quarter, according to its most recent Form 13F filing with the SEC. The fund owned 30,463 shares of the company’s stock after acquiring an additio…",https://www.etfdailynews.com/2025/08/09/molina-healthcare-inc-nysemoh-shares-bought-by-lpl-financial-llc/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/molina-healthcare-inc-logo-1200x675.jpg&w=240&h=240&zc=2,2025-08-09T08:00:50Z,"LPL Financial LLC increased its stake in Molina Healthcare, Inc (NYSE:MOH – Free Report) by 69.6% during the 1st quarter, according to its most recent Form 13F filing with the SEC. The fund owned 30,… [+5906 chars]",healthcare
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,"FIGS, Inc. (NYSE:FIGS) Given Consensus Rating of “Hold” by Brokerages","Shares of FIGS, Inc. (NYSE:FIGS – Get Free Report) have received an average recommendation of “Hold” from the five ratings firms that are presently covering the stock, MarketBeat reports. One analyst has rated the stock with a sell rating, three have assigned…",https://www.etfdailynews.com/2025/08/09/figs-inc-nysefigs-given-consensus-rating-of-hold-by-brokerages/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/figs-inc-logo-1200x675.png?v=20231214104626&w=240&h=240&zc=2,2025-08-09T07:54:49Z,"Shares of FIGS, Inc. (NYSE:FIGS – Get Free Report) have received an average recommendation of “Hold” from the five ratings firms that are presently covering the stock, MarketBeat reports. One analyst… [+4375 chars]",healthcare
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,"LPL Financial LLC Has $10.75 Million Stock Position in JD.com, Inc. (NASDAQ:JD)","LPL Financial LLC lifted its position in JD.com, Inc. (NASDAQ:JD – Free Report) by 46.5% during the 1st quarter, according to the company in its most recent disclosure with the Securities and Exchange Commission (SEC). The institutional investor owned 261,391…",https://www.etfdailynews.com/2025/08/09/lpl-financial-llc-has-10-75-million-stock-position-in-jd-com-inc-nasdaqjd/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/jdcom-inc-logo-1200x675.png?v=20221021143024&w=240&h=240&zc=2,2025-08-09T07:52:53Z,"LPL Financial LLC lifted its position in JD.com, Inc. (NASDAQ:JD – Free Report) by 46.5% during the 1st quarter, according to the company in its most recent disclosure with the Securities and Exchang… [+4549 chars]",healthcare
